Adjective English	Adjective Swedish	Adjective Gender Category	Adjective Quality	Adjective Translated Pronoun	Occupation English	Occupation Swedish	Occupation Gender Category	Occupation US Gender Category	Occupation Sweden Gender Category	Occupation Translated Pronoun	Combination Category	Translated Sentence	Translated Pronoun
unreliable	opålitlig	Masculine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is an unreliable journalist	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is an unreliable chemist	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	she is an unreliable cook	Feminine
unreliable	opålitlig	Masculine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is an unreliable doctor	Masculine
unreliable	opålitlig	Masculine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is an unreliable dentist	Masculine
lawless	laglös	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is a lawless lawyer	Masculine
lawless	laglös	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an outlaw postman	Masculine
lawless	laglös	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an unlicensed civil engineer	Masculine
lawless	laglös	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is a lawless painter	Masculine
lawless	laglös	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an illegal pilot	Masculine
lawless	laglös	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is a lawless cop	Masculine
lawless	laglös	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an illegal plumber	Masculine
lawless	laglös	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is a lawless carpenter	Masculine
lawless	laglös	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is a lawless software developer	Masculine
lawless	laglös	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is a lawless vigilante	Masculine
lawless	laglös	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an illegal pharmacist	Masculine
lawless	laglös	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	she is a lawless dietitian	Feminine
lawless	laglös	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is a lawless hairdresser	Masculine
lawless	laglös	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is a lawless cashier	Masculine
lawless	laglös	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is a lawless teacher	Masculine
lawless	laglös	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an illegal optician	Masculine
lawless	laglös	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is a lawless psychologist	Masculine
lawless	laglös	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is a lawless receptionist	Masculine
lawless	laglös	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is a lawless nurse	Feminine
lawless	laglös	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is a lawless vet	Masculine
lawless	laglös	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is a lawless architect	Masculine
lawless	laglös	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is a lawless bartender	Masculine
lawless	laglös	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an illegal real estate agent	Masculine
lawless	laglös	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an illegal photographer	Masculine
lawless	laglös	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is a lawless writer	Masculine
lawless	laglös	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is a lawless journalist	Masculine
lawless	laglös	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is a lawless chemist	Masculine
lawless	laglös	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is a lawless cook	Masculine
lawless	laglös	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is a lawless doctor	Masculine
lawless	laglös	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an illegal dentist	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FF	he is an inseparable lawyer	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FM	he is an inseparable postman	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FM	he is an inseparable civil engineer	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	painter	målare	Male	Male	Male	Masculine	FM	he is an inseparable painter	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FM	he is an inseparable pilot	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	police officer	polis	Male	Male	Male	Masculine	FM	he is an inseparable policeman	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FM	he is an inseparable plumber	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FM	he is an inseparable carpenter	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FM	he is an integral software developer	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FM	he is an inseparable keeper of order	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FM	he is an inseparable pharmacist	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FF	she is an inseparable dietitian	Feminine
inseparable	oskiljaktig	Masculine	Negative	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FF	he is an inseparable hairdresser	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FM	he is an inseparable cashier	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	teacher	lärare	Female	Female	Female	Feminine	FF	he is an inseparable teacher	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	optician	optiker	Female	Female	Female	Masculine	FM	he is an inseparable optician	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FF	he is an inseparable psychologist	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FF	she is an inseparable receptionist	Feminine
inseparable	oskiljaktig	Masculine	Negative	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FF	she is an inseparable nurse	Feminine
inseparable	oskiljaktig	Masculine	Negative	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FF	he is an inseparable veterinarian	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FM	he is an inseparable architect	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FM	he is an inseparable bartender	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FM	he is an inseparable real estate agent	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FM	he is an inseparable photographer	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FM	he is an inseparable writer	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FM	he is an inseparable journalist	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FF	he is an inseparable chemist	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FF	he is an inseparable cook	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FM	he is an inseparable doctor	Masculine
inseparable	oskiljaktig	Masculine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FM	he is an inseparable dentist	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is a ruthless lawyer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is a ruthless postman	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is a ruthless civil engineer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is a ruthless painter	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is a reckless pilot	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is a ruthless cop	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is a ruthless plumber	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is a ruthless carpenter	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is a ruthless software developer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is a ruthless enforcer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is a ruthless pharmacist	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	she is a ruthless dietitian	Feminine
brutish	hänsynslös	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is a ruthless hairdresser	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is a ruthless cashier	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is a ruthless teacher	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is a ruthless optician	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is a ruthless psychologist	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	she is a ruthless receptionist	Feminine
brutish	hänsynslös	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is a ruthless nurse	Feminine
brutish	hänsynslös	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is a ruthless vet	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is a ruthless architect	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is a ruthless bartender	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is a ruthless real estate agent	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is a ruthless photographer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is a ruthless writer	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is a ruthless journalist	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is a ruthless chemist	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	she is a ruthless cook	Feminine
brutish	hänsynslös	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is a ruthless doctor	Masculine
brutish	hänsynslös	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is a ruthless dentist	Masculine
idle	sysslolös	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is an idle lawyer	Masculine
idle	sysslolös	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an idle postman	Masculine
idle	sysslolös	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an unemployed civil engineer	Masculine
idle	sysslolös	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is an idle painter	Masculine
idle	sysslolös	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an idle pilot	Masculine
idle	sysslolös	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is an idle policeman	Masculine
idle	sysslolös	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an unemployed plumber	Masculine
idle	sysslolös	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is an idle carpenter	Masculine
idle	sysslolös	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is an unemployed software developer	Masculine
idle	sysslolös	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is an idle security guard	Masculine
idle	sysslolös	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an unemployed pharmacist	Masculine
idle	sysslolös	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	she is an unemployed dietician	Feminine
idle	sysslolös	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is an idle hairdresser	Masculine
idle	sysslolös	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is an idle cashier	Masculine
idle	sysslolös	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is an idle teacher	Masculine
idle	sysslolös	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an unemployed optician	Masculine
idle	sysslolös	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is an unemployed psychologist	Masculine
idle	sysslolös	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	she is an idle receptionist	Feminine
idle	sysslolös	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is an unemployed nurse	Feminine
idle	sysslolös	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is an idle vet	Masculine
idle	sysslolös	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is an idle architect	Masculine
idle	sysslolös	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is an idle bartender	Masculine
idle	sysslolös	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an unemployed real estate agent	Masculine
idle	sysslolös	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an idle photographer	Masculine
idle	sysslolös	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is an idle writer	Masculine
idle	sysslolös	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is an idle journalist	Masculine
idle	sysslolös	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is an idle chemist	Masculine
idle	sysslolös	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is an idle cook	Masculine
idle	sysslolös	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is an idle doctor	Masculine
idle	sysslolös	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an unemployed dentist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is an unarmed lawyer	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an unarmed postman	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an unarmed civil engineer	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is an unarmed painter	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an unarmed pilot	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is an unarmed policeman	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an unarmed plumber	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is an unarmed carpenter	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is an unarmed software developer	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is an unarmed security guard	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an unarmed pharmacist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	she is an unarmed dietitian	Feminine
unarmed	obeväpnad	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is an unarmed hairdresser	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is an unarmed cashier	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is an unarmed teacher	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an unarmed optician	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is an unarmed psychologist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is an unarmed receptionist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is an unarmed nurse	Feminine
unarmed	obeväpnad	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is an unarmed vet	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is an unarmed architect	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is an unarmed bartender	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an unarmed real estate agent	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an unarmed photographer	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is an unarmed writer	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is an unarmed journalist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is an unarmed chemist	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is an unarmed cook	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is an unarmed doctor	Masculine
unarmed	obeväpnad	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an unarmed dentist	Masculine
wounded	skadad	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is an injured lawyer	Masculine
wounded	skadad	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is an injured postman	Masculine
wounded	skadad	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is an injured civil engineer	Masculine
wounded	skadad	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is an injured painter	Masculine
wounded	skadad	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is an injured pilot	Masculine
wounded	skadad	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is an injured police officer	Masculine
wounded	skadad	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is an injured plumber	Masculine
wounded	skadad	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is an injured carpenter	Masculine
wounded	skadad	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is a damaged software developer	Masculine
wounded	skadad	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is an injured security guard	Masculine
wounded	skadad	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is an injured pharmacist	Masculine
wounded	skadad	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	he is an injured dietitian	Masculine
wounded	skadad	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is an injured hairdresser	Masculine
wounded	skadad	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is an injured cashier	Masculine
wounded	skadad	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is an injured teacher	Masculine
wounded	skadad	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is an injured optician	Masculine
wounded	skadad	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is an injured psychologist	Masculine
wounded	skadad	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is an injured receptionist	Masculine
wounded	skadad	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is an injured nurse	Feminine
wounded	skadad	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	MF	he is an injured vet	Masculine
wounded	skadad	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	MM	he is an injured architect	Masculine
wounded	skadad	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	MM	he is an injured bartender	Masculine
wounded	skadad	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	MM	he is an injured real estate agent	Masculine
wounded	skadad	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	MM	he is an injured photographer	Masculine
wounded	skadad	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	MM	he is a damaged writer	Masculine
wounded	skadad	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	MM	he is an injured journalist	Masculine
wounded	skadad	Masculine	Negative	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	MF	he is an injured chemist	Masculine
wounded	skadad	Masculine	Negative	Masculine	cook	kock	Equal	Equal	Equal	Feminine	MF	he is an injured cook	Masculine
wounded	skadad	Masculine	Negative	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	MM	he is an injured doctor	Masculine
wounded	skadad	Masculine	Negative	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	MM	he is an injured dentist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	MF	he is a hypocritical lawyer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	MM	he is a hypocritical postman	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	MM	he is a hypocritical civil engineer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	MM	he is a hypocritical painter	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	MM	he is a hypocritical pilot	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	MM	he is a hypocritical cop	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	MM	he is a hypocritical plumber	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	MM	he is a hypocritical carpenter	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	MM	he is a hypocritical software developer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	MM	he is a hypocritical law enforcement officer	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	MM	he is a hypocritical pharmacist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	MF	he is a hypocritical dietitian	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	MF	he is a hypocritical hairdresser	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	MM	he is a hypocritical cashier	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	MF	he is a hypocritical teacher	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	MM	he is a hypocritical optician	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	MF	he is a hypocritical psychologist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	MF	he is a hypocritical receptionist	Masculine
bigoted	hypokritisk	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	MF	she is a hypocritical nurse	Feminine
